occurrence_id,decision_id,unit_id,semantic_unit_id,source_path,source_line_start,source_line_end,source_sha256,target_path,target_line_start,target_line_end,target_sha256,reader_status,printed_page,assembled_pdf_page
jv-Latn-ID-JV-T056-OCC-003,JV-T056,OLP-0036,OLP-0036-P007,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,26,29,075810b1cf1c8b54266518523d4665d3deae4a4937f4e19a66a09cc0e1aaebf7,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,28,28,68eef3a8a3adb8167bb1d919e8bc8bb7e2d6f109801f2fea8360a0674dc0bbab,pending,,
jv-Latn-ID-JV-T056-OCC-004,JV-T056,OLP-0036,OLP-0036-P006,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,13,24,075810b1cf1c8b54266518523d4665d3deae4a4937f4e19a66a09cc0e1aaebf7,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,16,16,68eef3a8a3adb8167bb1d919e8bc8bb7e2d6f109801f2fea8360a0674dc0bbab,pending,,
jv-Latn-ID-JV-T057-OCC-001,JV-T057,OLP-0024,OLP-0024-P012,upstream/content/sets-functions-relations/functions/inverses.tex,62,66,96e36d8cd8dc4ec0e73e9507147ecfe33d7e4f368ecf46de92efb423a7d409c1,translation/content/sets-functions-relations/functions/inverses.tex,63,63,b380483105d82f296d51b071adfd7de416b6b3991dc6125febb8b7a96209750b,pending,,
jv-Latn-ID-JV-T057-OCC-002,JV-T057,OLP-0021,OLP-0021-P014,upstream/content/sets-functions-relations/functions/function-basics.tex,64,72,d1fa0923e303fc49a88d4e476c319d6e91a8088de44c232dcfba5878325faea3,translation/content/sets-functions-relations/functions/function-basics.tex,88,88,87892fca02e6526cc70ee50a9902c888b646b360078f03c3caebf4296e0228a6,pending,,
jv-Latn-ID-JV-T058-OCC-001,JV-T058,OLP-0041,OLP-0041-P004,upstream/content/sets-functions-relations/arithmetization/arithmetization.tex,8,8,66101685650a7c53c6bdd3913ec5211699b0c747857882953e3413ef5f305331,translation/content/sets-functions-relations/arithmetization/arithmetization.tex,8,8,64e8c174bac39ba12979a1d8627983bb9118a224ee2803609c98cc70bc590371,pending,,
jv-Latn-ID-JV-T059-OCC-001,JV-T059,OLP-0042,OLP-0042-P015,upstream/content/sets-functions-relations/arithmetization/integers.tex,57,88,f93b142146b9527128437355d7e3922204eede2ca9c75a941d3c09a9a848ce77,translation/content/sets-functions-relations/arithmetization/integers.tex,57,88,971412b9e97a2cfd6b3f4b358178ad9fb73642c1a308d0b9b18d6293d288cfdc,pending,,
jv-Latn-ID-JV-T060-OCC-001,JV-T060,OLP-0044,OLP-0044-P006,upstream/content/sets-functions-relations/arithmetization/reals.tex,16,27,3df30161417b836178ff701aa3d778b9ec7c1ba8e3a8a54f98b5584a7960f453,translation/content/sets-functions-relations/arithmetization/reals.tex,22,22,0d6121c3c4c5fef9ac72099b65f21f5bd76a470099aaeb11d295b7c7f6196eb7,pending,,
jv-Latn-ID-JV-T061-OCC-001,JV-T061,OLP-0044,OLP-0044-P006,upstream/content/sets-functions-relations/arithmetization/reals.tex,16,27,3df30161417b836178ff701aa3d778b9ec7c1ba8e3a8a54f98b5584a7960f453,translation/content/sets-functions-relations/arithmetization/reals.tex,17,17,0d6121c3c4c5fef9ac72099b65f21f5bd76a470099aaeb11d295b7c7f6196eb7,pending,,
jv-Latn-ID-JV-T062-OCC-001,JV-T062,OLP-0044,OLP-0044-P011,upstream/content/sets-functions-relations/arithmetization/reals.tex,74,74,3df30161417b836178ff701aa3d778b9ec7c1ba8e3a8a54f98b5584a7960f453,translation/content/sets-functions-relations/arithmetization/reals.tex,80,80,0d6121c3c4c5fef9ac72099b65f21f5bd76a470099aaeb11d295b7c7f6196eb7,pending,,
jv-Latn-ID-JV-T062-OCC-002,JV-T062,OLP-0044,OLP-0044-P011,upstream/content/sets-functions-relations/arithmetization/reals.tex,74,74,3df30161417b836178ff701aa3d778b9ec7c1ba8e3a8a54f98b5584a7960f453,translation/content/sets-functions-relations/arithmetization/reals.tex,81,81,0d6121c3c4c5fef9ac72099b65f21f5bd76a470099aaeb11d295b7c7f6196eb7,pending,,
jv-Latn-ID-JV-T062-OCC-003,JV-T062,OLP-0045,OLP-0045-P004,upstream/content/sets-functions-relations/arithmetization/cuts.tex,12,19,e7cb1029bcb0f0f1ac677c005af8d4e6a10df84bfff50c7483447b972324b44c,translation/content/sets-functions-relations/arithmetization/cuts.tex,15,15,d6e6809b30b06bb95ff294ba31ff55dd45bfdf9978323f463444332e7ae95c9c,pending,,
jv-Latn-ID-JV-T062-OCC-004,JV-T062,OLP-0044,OLP-0044-P011,upstream/content/sets-functions-relations/arithmetization/reals.tex,74,74,3df30161417b836178ff701aa3d778b9ec7c1ba8e3a8a54f98b5584a7960f453,translation/content/sets-functions-relations/arithmetization/reals.tex,81,81,0d6121c3c4c5fef9ac72099b65f21f5bd76a470099aaeb11d295b7c7f6196eb7,pending,,
jv-Latn-ID-JV-T062-OCC-005,JV-T062,OLP-0045,OLP-0045-P004,upstream/content/sets-functions-relations/arithmetization/cuts.tex,12,19,e7cb1029bcb0f0f1ac677c005af8d4e6a10df84bfff50c7483447b972324b44c,translation/content/sets-functions-relations/arithmetization/cuts.tex,15,15,d6e6809b30b06bb95ff294ba31ff55dd45bfdf9978323f463444332e7ae95c9c,pending,,
jv-Latn-ID-JV-T063-OCC-001,JV-T063,OLP-0007,OLP-0007-P005,upstream/content/sets-functions-relations/sets/important-sets.tex,12,27,ec2115fa48ea6c6684a65bdf2f504102ca0a74b40cf88293dfc12f4ab97ada02,translation/content/sets-functions-relations/sets/important-sets.tex,24,24,dd1c24aa0812ba695c1b8a5cd5c4899b99c0e99abff9f1313048fc80e558ea2d,pending,,
jv-Latn-ID-JV-T064-OCC-001,JV-T064,OLP-0045,OLP-0045-P004,upstream/content/sets-functions-relations/arithmetization/cuts.tex,12,19,e7cb1029bcb0f0f1ac677c005af8d4e6a10df84bfff50c7483447b972324b44c,translation/content/sets-functions-relations/arithmetization/cuts.tex,17,17,d6e6809b30b06bb95ff294ba31ff55dd45bfdf9978323f463444332e7ae95c9c,pending,,
jv-Latn-ID-JV-T064-OCC-002,JV-T064,OLP-0045,OLP-0045-P011,upstream/content/sets-functions-relations/arithmetization/cuts.tex,80,83,e7cb1029bcb0f0f1ac677c005af8d4e6a10df84bfff50c7483447b972324b44c,translation/content/sets-functions-relations/arithmetization/cuts.tex,94,94,d6e6809b30b06bb95ff294ba31ff55dd45bfdf9978323f463444332e7ae95c9c,pending,,
jv-Latn-ID-JV-T065-OCC-001,JV-T065,OLP-0045,OLP-0045-P012,upstream/content/sets-functions-relations/arithmetization/cuts.tex,85,113,e7cb1029bcb0f0f1ac677c005af8d4e6a10df84bfff50c7483447b972324b44c,translation/content/sets-functions-relations/arithmetization/cuts.tex,99,99,d6e6809b30b06bb95ff294ba31ff55dd45bfdf9978323f463444332e7ae95c9c,pending,,
jv-Latn-ID-JV-T066-OCC-001,JV-T066,OLP-0046,OLP-0046-P010,upstream/content/sets-functions-relations/arithmetization/reflections.tex,62,79,01032be342b6892c970733acf0b553216c39c5e864c0378d25fea8c5eaa11ead,translation/content/sets-functions-relations/arithmetization/reflections.tex,61,77,3c725866bac41c3a019848970cbbfbd6fc75f6738081ed4878204594944aef9a,pending,,
jv-Latn-ID-JV-T066-OCC-002,JV-T066,OLP-0046,OLP-0046-P013,upstream/content/sets-functions-relations/arithmetization/reflections.tex,99,102,01032be342b6892c970733acf0b553216c39c5e864c0378d25fea8c5eaa11ead,translation/content/sets-functions-relations/arithmetization/reflections.tex,96,98,3c725866bac41c3a019848970cbbfbd6fc75f6738081ed4878204594944aef9a,pending,,
jv-Latn-ID-JV-T067-OCC-001,JV-T067,OLP-0047,OLP-0047-P005,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,18,21,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,20,20,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-T067-OCC-002,JV-T067,OLP-0047,OLP-0047-P016,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,111,118,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,113,113,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-T068-OCC-001,JV-T068,OLP-0047,OLP-0047-P006,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,23,36,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,27,27,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-T068-OCC-002,JV-T068,OLP-0047,OLP-0047-P006,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,23,36,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,29,29,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-T068-OCC-003,JV-T068,OLP-0047,OLP-0047-P006,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,23,36,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,31,31,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-T068-OCC-004,JV-T068,OLP-0047,OLP-0047-P006,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,23,36,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,33,33,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-T068-OCC-005,JV-T068,OLP-0047,OLP-0047-P006,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,23,36,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,34,34,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-T068-OCC-006,JV-T068,OLP-0047,OLP-0047-P019,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,127,136,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,135,135,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-T069-OCC-001,JV-T069,OLP-0047,OLP-0047-P015,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,101,109,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,109,109,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-T070-OCC-001,JV-T070,OLP-0048,OLP-0048-P005,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,11,11,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,11,11,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-T070-OCC-002,JV-T070,OLP-0048,OLP-0048-P008,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,38,73,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,69,69,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-T071-OCC-001,JV-T071,OLP-0048,OLP-0048-P007,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,21,36,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,23,23,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-T071-OCC-002,JV-T071,OLP-0048,OLP-0048-P008,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,38,73,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,40,40,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-T072-OCC-001,JV-T072,OLP-0048,OLP-0048-P015,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,149,163,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,151,151,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-T073-OCC-001,JV-T073,OLP-0048,OLP-0048-P022,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,215,224,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,228,228,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-T074-OCC-001,JV-T074,OLP-0029,OLP-0029-P020,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,145,153,bf6be35c0e393cb6e1d227f8e9024df4216792e663f23beb7277045487acfa67,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,153,156,8072a19e227b50388b976d5adae4bab74948eabf8604755805d3531a341a0ab0,pending,,
jv-Latn-ID-JV-T074-OCC-002,JV-T074,OLP-0031,OLP-0031-P015,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,91,96,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,translation/content/sets-functions-relations/size-of-sets/pairing.tex,95,98,b766c4a116aba8a91e807ea82a9078112fa9cd0196247fa4af114ae689f61804,pending,,
jv-Latn-ID-JV-T074-OCC-003,JV-T074,OLP-0032,OLP-0032-P006,upstream/content/sets-functions-relations/size-of-sets/pairing-alt.tex,39,45,c26b4e0da9e2e0b0ec839470ddd1d0d5eb1b3d3922d3b6986c9a795f34328797,translation/content/sets-functions-relations/size-of-sets/pairing-alt.tex,39,42,46e6270ae27da3d4542a414e763b1ac9c32015d373737a74fabf79f3c6ffc1d7,pending,,
jv-Latn-ID-JV-T074-OCC-004,JV-T074,OLP-0034,OLP-0034-P011,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,47,69,0d6d2e3280698668b837cef6dcf3134b86d2a4b48831ae516e6e33e42898c79a,translation/content/sets-functions-relations/size-of-sets/reduction.tex,52,55,11ff639ead636b6bf93c911baac161f576aabc515613b2a043d27eddd769c38f,pending,,
jv-Latn-ID-JV-T074-OCC-005,JV-T074,OLP-0034,OLP-0034-P015,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,85,100,0d6d2e3280698668b837cef6dcf3134b86d2a4b48831ae516e6e33e42898c79a,translation/content/sets-functions-relations/size-of-sets/reduction.tex,100,103,11ff639ead636b6bf93c911baac161f576aabc515613b2a043d27eddd769c38f,pending,,
jv-Latn-ID-JV-T074-OCC-006,JV-T074,OLP-0035,OLP-0035-P015,upstream/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,68,94,025a3fc368d6873825effcb07631913762edbf2d3f9a0711d57dcd9575361251,translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,73,76,d98271ec9b67b12c13f379e3c616b0fa86312a5ee043621000d0243f8541f66d,pending,,
jv-Latn-ID-JV-T074-OCC-007,JV-T074,OLP-0036,OLP-0036-P014,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,74,90,075810b1cf1c8b54266518523d4665d3deae4a4937f4e19a66a09cc0e1aaebf7,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,91,94,68eef3a8a3adb8167bb1d919e8bc8bb7e2d6f109801f2fea8360a0674dc0bbab,pending,,
jv-Latn-ID-JV-T074-OCC-008,JV-T074,OLP-0039,OLP-0039-P012,upstream/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex,61,75,a075f6c63879101314fb20fa493acfb38d78ff24095bb55914f2af4527e1ad3e,translation/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex,66,69,5af7c817395540e2fc9137f8960a116d4822026b391797d65c80c974ef9967c1,pending,,
jv-Latn-ID-JV-T074-OCC-009,JV-T074,OLP-0039,OLP-0039-P012,upstream/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex,77,84,a075f6c63879101314fb20fa493acfb38d78ff24095bb55914f2af4527e1ad3e,translation/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex,85,88,5af7c817395540e2fc9137f8960a116d4822026b391797d65c80c974ef9967c1,pending,,
jv-Latn-ID-JV-T074-OCC-010,JV-T074,OLP-0040,OLP-0040-P012,upstream/content/sets-functions-relations/size-of-sets/reduction-alt.tex,48,58,f7717d8394048096cf7a65bc87a1a1ed15861cdfb8c7edb23429d5256d954d11,translation/content/sets-functions-relations/size-of-sets/reduction-alt.tex,53,56,cc259462e3d7671ced74c079fffeb6172abf0c42a12658e819c40dcb53dab3bb,pending,,
jv-Latn-ID-JV-T075-OCC-001,JV-T075,OLP-0050,OLP-0050-P006,upstream/content/sets-functions-relations/infinite/hilberts-hotel.tex,60,64,e9a73caefcc496d7074251a3ac15f66fd577415bd3a531dd23f79375502ee0ed,translation/content/sets-functions-relations/infinite/hilberts-hotel.tex,61,61,b225d2e3c8e0035355aa3b054fb49e899d796c7f135a4ecb2b1c8f70ae41c212,pending,,
jv-Latn-ID-JV-T075-OCC-002,JV-T075,OLP-0050,OLP-0050-P004,upstream/content/sets-functions-relations/infinite/hilberts-hotel.tex,12,23,e9a73caefcc496d7074251a3ac15f66fd577415bd3a531dd23f79375502ee0ed,translation/content/sets-functions-relations/infinite/hilberts-hotel.tex,14,14,b225d2e3c8e0035355aa3b054fb49e899d796c7f135a4ecb2b1c8f70ae41c212,pending,,
jv-Latn-ID-JV-T075-OCC-003,JV-T075,OLP-0050,OLP-0050-P005,upstream/content/sets-functions-relations/infinite/hilberts-hotel.tex,25,58,e9a73caefcc496d7074251a3ac15f66fd577415bd3a531dd23f79375502ee0ed,translation/content/sets-functions-relations/infinite/hilberts-hotel.tex,26,26,b225d2e3c8e0035355aa3b054fb49e899d796c7f135a4ecb2b1c8f70ae41c212,pending,,
jv-Latn-ID-JV-T076-OCC-001,JV-T076,OLP-0054,OLP-0054-P006,upstream/content/sets-functions-relations/infinite/card-sb.tex,16,23,88534a3f2be736a704ab31343e45933edb9712fa5b4411eb102c0f4a12d656e9,translation/content/sets-functions-relations/infinite/card-sb.tex,16,16,ca8a09ce5d3ef2dab1bfc73cf9d7248cf5cf39d10bbed167ec78eba8244e96f4,pending,,
jv-Latn-ID-JV-T076-OCC-002,JV-T076,OLP-0051,OLP-0051-P005,upstream/content/sets-functions-relations/infinite/dedekind-algebra.tex,16,39,9cee716bb8cb3bfd507ed5c17bbd4477d05995af6f8f8d411087793bdaa86036,translation/content/sets-functions-relations/infinite/dedekind-algebra.tex,35,35,567111ed52d840a511a84108fd9eccd4ea6f6c24804125bc5e61fa55984329f3,pending,,
jv-Latn-ID-JV-T077-OCC-001,JV-T077,OLP-0051,OLP-0051-P003,upstream/content/sets-functions-relations/infinite/dedekind-algebra.tex,9,10,9cee716bb8cb3bfd507ed5c17bbd4477d05995af6f8f8d411087793bdaa86036,translation/content/sets-functions-relations/infinite/dedekind-algebra.tex,10,10,567111ed52d840a511a84108fd9eccd4ea6f6c24804125bc5e61fa55984329f3,pending,,
jv-Latn-ID-JV-T077-OCC-002,JV-T077,OLP-0051,OLP-0051-P005,upstream/content/sets-functions-relations/infinite/dedekind-algebra.tex,16,39,9cee716bb8cb3bfd507ed5c17bbd4477d05995af6f8f8d411087793bdaa86036,translation/content/sets-functions-relations/infinite/dedekind-algebra.tex,16,16,567111ed52d840a511a84108fd9eccd4ea6f6c24804125bc5e61fa55984329f3,pending,,
jv-Latn-ID-JV-T077-OCC-003,JV-T077,OLP-0052,OLP-0052-P004,upstream/content/sets-functions-relations/infinite/dedekind-induction.tex,9,10,ea5f6c80d70abca6f5598de3e221c2f60524c40cbf533ae8a5336d5bb7186537,translation/content/sets-functions-relations/infinite/dedekind-induction.tex,10,10,1d72a74dd465bbbb306f39a77e039bf1f5fedd9d5b462c817cacc37fb5746dac,pending,,
jv-Latn-ID-JV-T078-OCC-001,JV-T078,OLP-0052,OLP-0052-P013,upstream/content/sets-functions-relations/infinite/dedekind-induction.tex,66,80,ea5f6c80d70abca6f5598de3e221c2f60524c40cbf533ae8a5336d5bb7186537,translation/content/sets-functions-relations/infinite/dedekind-induction.tex,71,71,1d72a74dd465bbbb306f39a77e039bf1f5fedd9d5b462c817cacc37fb5746dac,pending,,
jv-Latn-ID-JV-T078-OCC-002,JV-T078,OLP-0052,OLP-0052-P013,upstream/content/sets-functions-relations/infinite/dedekind-induction.tex,66,80,ea5f6c80d70abca6f5598de3e221c2f60524c40cbf533ae8a5336d5bb7186537,translation/content/sets-functions-relations/infinite/dedekind-induction.tex,70,70,1d72a74dd465bbbb306f39a77e039bf1f5fedd9d5b462c817cacc37fb5746dac,pending,,
jv-Latn-ID-JV-T078-OCC-003,JV-T078,OLP-0053,OLP-0053-P007,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,28,40,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,translation/content/sets-functions-relations/infinite/dedekinds-proof.tex,37,37,e211e01cd1a4f72c118e72aa5b50eada3ccdb25e74476c17f70990d75c968453,pending,,
jv-Latn-ID-JV-T078-OCC-004,JV-T078,OLP-0053,OLP-0053-P007,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,28,40,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,translation/content/sets-functions-relations/infinite/dedekinds-proof.tex,38,38,e211e01cd1a4f72c118e72aa5b50eada3ccdb25e74476c17f70990d75c968453,pending,,
jv-Latn-ID-JV-T079-OCC-001,JV-T079,OLP-0055,OLP-0055-P004,upstream/content/propositional-logic/propositional-logic.tex,7,7,1af59702eeba2337e42385ae40315eb7761ca569b0991f0afe69ad74bd5258aa,translation/content/propositional-logic/propositional-logic.tex,7,7,a3b0158af5dc43f11f446c64f3449f00d357b10ecc595028c1be1905cf48a744,pending,,
jv-Latn-ID-JV-T080-OCC-001,JV-T080,OLP-0058,OLP-0058-P007,upstream/content/propositional-logic/syntax-and-semantics/formulas.tex,20,33,f05ab9c5e23b362dbee9f6063f096f52ebc9e7f97b29acc9c07f18788f1f8f48,translation/content/propositional-logic/syntax-and-semantics/formulas.tex,27,27,4970549092af228a0eaab6c3b16092aaaa67f3de2c7e39c1ed6d8df1eb587c11,pending,,
jv-Latn-ID-JV-T080-OCC-002,JV-T080,OLP-0058,OLP-0058-P007,upstream/content/propositional-logic/syntax-and-semantics/formulas.tex,20,33,f05ab9c5e23b362dbee9f6063f096f52ebc9e7f97b29acc9c07f18788f1f8f48,translation/content/propositional-logic/syntax-and-semantics/formulas.tex,28,28,4970549092af228a0eaab6c3b16092aaaa67f3de2c7e39c1ed6d8df1eb587c11,pending,,
jv-Latn-ID-JV-T080-OCC-003,JV-T080,OLP-0058,OLP-0058-P007,upstream/content/propositional-logic/syntax-and-semantics/formulas.tex,20,33,f05ab9c5e23b362dbee9f6063f096f52ebc9e7f97b29acc9c07f18788f1f8f48,translation/content/propositional-logic/syntax-and-semantics/formulas.tex,29,29,4970549092af228a0eaab6c3b16092aaaa67f3de2c7e39c1ed6d8df1eb587c11,pending,,
jv-Latn-ID-JV-T080-OCC-004,JV-T080,OLP-0057,OLP-0057-P006,upstream/content/propositional-logic/syntax-and-semantics/introduction.tex,13,35,3040499782b5cc91adab39a5ba93031d4daf6d05ad084e97937d6f84ebed432c,translation/content/propositional-logic/syntax-and-semantics/introduction.tex,35,35,f69fa05e7359e5b13eba8b1bcb136c039366cf036b759ac564e4d2cdb53938b0,pending,,
jv-Latn-ID-JV-T080-OCC-005,JV-T080,OLP-0058,OLP-0058-P012,upstream/content/propositional-logic/syntax-and-semantics/formulas.tex,63,76,f05ab9c5e23b362dbee9f6063f096f52ebc9e7f97b29acc9c07f18788f1f8f48,translation/content/propositional-logic/syntax-and-semantics/formulas.tex,70,70,4970549092af228a0eaab6c3b16092aaaa67f3de2c7e39c1ed6d8df1eb587c11,pending,,
jv-Latn-ID-JV-T081-OCC-001,JV-T081,OLP-0056,OLP-0056-P004,upstream/content/propositional-logic/syntax-and-semantics/syntax-and-semantics.tex,8,8,d99022091f0fa2b689b3a3e845c3908dd45c8a9c36c74f3d9c589d17d629f805,translation/content/propositional-logic/syntax-and-semantics/syntax-and-semantics.tex,8,8,2e3790b7c9cc8ef49d694c1563cb78bf08bdc8f3d7bc1939eea0d99312401032,pending,,
jv-Latn-ID-JV-T081-OCC-002,JV-T081,OLP-0056,OLP-0056-P004,upstream/content/propositional-logic/syntax-and-semantics/syntax-and-semantics.tex,8,8,d99022091f0fa2b689b3a3e845c3908dd45c8a9c36c74f3d9c589d17d629f805,translation/content/propositional-logic/syntax-and-semantics/syntax-and-semantics.tex,8,8,2e3790b7c9cc8ef49d694c1563cb78bf08bdc8f3d7bc1939eea0d99312401032,pending,,
jv-Latn-ID-JV-T081-OCC-003,JV-T081,OLP-0058,OLP-0058-P022,upstream/content/propositional-logic/syntax-and-semantics/formulas.tex,109,118,f05ab9c5e23b362dbee9f6063f096f52ebc9e7f97b29acc9c07f18788f1f8f48,translation/content/propositional-logic/syntax-and-semantics/formulas.tex,113,113,4970549092af228a0eaab6c3b16092aaaa67f3de2c7e39c1ed6d8df1eb587c11,pending,,
jv-Latn-ID-JV-T081-OCC-004,JV-T081,OLP-0058,OLP-0058-P034,upstream/content/propositional-logic/syntax-and-semantics/formulas.tex,167,171,f05ab9c5e23b362dbee9f6063f096f52ebc9e7f97b29acc9c07f18788f1f8f48,translation/content/propositional-logic/syntax-and-semantics/formulas.tex,170,170,4970549092af228a0eaab6c3b16092aaaa67f3de2c7e39c1ed6d8df1eb587c11,pending,,
jv-Latn-ID-JV-T082-OCC-001,JV-T082,OLP-0057,OLP-0057-P006,upstream/content/propositional-logic/syntax-and-semantics/introduction.tex,13,35,3040499782b5cc91adab39a5ba93031d4daf6d05ad084e97937d6f84ebed432c,translation/content/propositional-logic/syntax-and-semantics/introduction.tex,21,21,f69fa05e7359e5b13eba8b1bcb136c039366cf036b759ac564e4d2cdb53938b0,pending,,
jv-Latn-ID-JV-T082-OCC-002,JV-T082,OLP-0057,OLP-0057-P006,upstream/content/propositional-logic/syntax-and-semantics/introduction.tex,13,35,3040499782b5cc91adab39a5ba93031d4daf6d05ad084e97937d6f84ebed432c,translation/content/propositional-logic/syntax-and-semantics/introduction.tex,17,17,f69fa05e7359e5b13eba8b1bcb136c039366cf036b759ac564e4d2cdb53938b0,pending,,
